,Aruba,Afghanistan,Angola,Albania,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cuba,Curacao,Cayman Islands,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guyana,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,Indonesia,Isle of Man,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,"Macao SAR, China",Morocco,Moldova,Madagascar,Maldives,Mexico,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Portugal,Paraguay,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,South Sudan,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkiye,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",Viet Nam,Vanuatu,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1970,,38.69226155,2.86e-08,,4.761900004,3.79e-11,,2.000000001,0.892857,26.00000003,,87.50000009,50.00000005,276.403137,276.403137,,0.00117,0.476189999,1.0,,,1.666670001,1.0,1.19e-05,1.99e-12,2.000000001,3.061220002,7.500000007,0.71641352,276.403137,1.044218744,4.372950003,0.011277504,2.461808899,276.403137,276.403137,1.67e-12,276.403137,18.44416667,276.4007948,28.75000003,6.625000006,0.999999999,,0.827843865,0.416666999,,3.660000003,214.3920002,2.000000001,7.500000007,1.0,4.937060004,20.91666669,0.434782609,,2.502204188,70.00000007,,2.500000002,4.199970003,0.870834,5.554190005,7.500000007,1.0,276.403137,0.416666999,,0.000101985,0.416666999,24.68500002,2.083330001,276.403137,276.403137,30.00000003,2.000000001,7.500000007,1.0,2.000000001,6.060600005,2.000000001,,5.000000004,60.0,362.8333333,0.416666999,7.500000007,0.416666999,75.75000008,0.357142999,0.88,0.000349999,625.0000006,0.833333,0.357142999,360.0000004,,7.142860006,,55.54,0.892857,2.000000001,310.5558333,0.357142999,240.0004642,3.268983332,1.0,0.357142999,2.000000001,5.952370005,0.714286,,50.00000005,,6.051403508,5.060490004,,55.54190006,4.749999999,0.0125,,276.403137,0.416666999,4.761900004,,,0.02875,5.554190005,5.555550005,0.833333,3.061220002,0.71641352,100.9850001,276.403137,0.714286,2.06e-09,3.620000003,7.142860006,10.12500001,0.892857,0.892857,0.416666999,4.761900004,1.0,3.87e-08,5.904349999,,0.892857,0.0004,28.75000003,126.0,100.9850001,4.761900004,0.0006,,99.9999999,4.500000004,0.0003482,276.403137,3.061220002,0.892857,0.000833333,2.500000002,,7.142860006,,,0.02875,0.001885,,,5.173210004,0.714286,,5.555546103,3.819999999,276.403137,276.403137,20.80000002,,,1.0,0.892857,2.000000001,0.525,1.13e-05,7.142860006,0.07143,,0.000248,1.0,,2.000000001,0.0044,,100.9850001,0.72107,,,0.714286,0.714286,0.000714286
1971,,38.69226155,2.82e-08,,4.747962885,4.52e-11,,1.974872733,0.882670259,24.9855839,,87.50000008,49.05697742,275.3564567,275.3564567,7.868842585,0.00117,0.474796288,1.0,,,1.643682118,1.0,1.19e-05,2.29e-12,1.974876152,3.05226043,7.491935231,0.712443762,275.3564567,1.009810544,4.133854168,0.012208644,2.461808899,275.3564567,275.3564567,1.67e-12,275.3564567,19.93333333,275.3543126,28.36017029,6.625833338,0.999999999,,0.832759413,0.410730598,,3.50739351,213.7787502,1.974872733,7.426337969,1.0,4.912638337,25.00000002,0.434782641,,2.495673435,69.46866671,,2.493475001,4.184417791,0.858823231,5.540601355,7.426337969,1.0,275.3564567,0.410920237,,0.000103429,0.410920237,24.61275202,2.054598274,275.3564567,275.3564567,30.00000003,1.974872733,7.417595656,1.0,1.988660245,5.98041047,2.000000001,,5.000000004,59.82161667,391.875,0.410920237,7.491935231,0.41092022,75.75000007,935.617835,0.88,0.000379166,620.3592893,0.83280175,0.357142999,350.6776935,,7.142859998,,75.82166667,0.882670259,1.974872733,347.1475,0.356097714,240.0004642,3.227733332,1.0,0.356325749,1.974872733,5.934948621,0.715216916,,49.05697742,,5.947368421,5.049958854,,55.42632505,4.734416666,0.0125,,275.3564567,0.407107526,4.764842629,,,0.028312083,5.542632505,5.485758923,0.830894003,3.05226043,0.713047572,100.6894512,275.3564567,0.712855833,2.06e-09,3.517080539,7.055905471,10.12500403,0.882670259,0.880607195,0.415447499,4.761900003,1.0,3.87e-08,6.431708332,,0.882758271,0.000389333,28.36017029,126.0,100.6894512,4.747962885,0.0006,,99.70733323,4.486829413,0.0003482,275.3564567,3.050701668,0.881616454,0.000830894,2.500000001,,7.128558339,,,0.02836017,0.001883583,,,5.125905248,0.715216916,,5.485762755,3.819999999,275.3564567,275.3564567,20.80000002,,,1.0,0.880607842,1.974876152,0.522916666,1.49e-05,7.142860006,0.071429996,,0.000248,1.0,,1.974872733,0.0044,,100.6894512,0.718959734,,,0.715216916,0.714285999,0.000712195
1972,,38.69226155,2.71e-08,,4.385977843,5e-11,,1.921278149,0.838697807,23.11533333,,87.5,44.01458333,252.0276275,252.0276275,7.700184168,0.00108,0.438597783,1.0,,,1.601561846,1.0,1.33e-05,2.57e-12,1.92128071,2.819555868,7.594468374,0.772828411,252.0276275,0.990662556,3.819249999,0.020835225,2.245066449,252.0276275,252.0276275,1.67e-12,252.0276275,21.86666667,252.0254918,27.05341667,6.634999999,0.920999999,,0.800497304,0.383572369,,3.188641666,197.466,1.921278149,6.949291666,1.0,4.480514953,25.00013818,0.434782609,,2.302027853,64.27141667,,2.299999999,4.146333333,0.825183712,5.044544516,6.949291666,1.0,252.0276275,0.400390462,,0.000133267,0.400390462,22.73627398,2.001332796,252.0276275,252.0276275,30.0003,1.921278149,6.949291666,1.0,2.087272963,5.641416667,2.000009211,,5.000018425,55.26,415.0,0.400390462,7.594468374,0.400390462,75.74997013,2144.567214,0.882603546,0.00041798,583.2175,0.76746,0.357143251,303.1725,,7.142859999,,162.25,0.838697807,1.921278149,392.8941667,0.328948798,510.0009864,3.050716666,1.0,0.328946999,1.921278149,5.970317182,0.768725237,,44.01458333,,5.714561403,4.59248032,,50.40533333,4.374999999,0.012500023,,252.0276275,0.381576666,5.45949395,,,0.027053417,5.040533333,5.338526188,0.801557909,2.819555868,0.772828411,91.64596895,252.0276275,0.657894999,2.06e-09,3.209499999,6.588249172,10.125,0.838697807,0.836680054,0.383772999,8.681382583,1.0,3.87e-08,6.674841666,,0.835038974,0.000368,27.05341667,126.0,91.64596895,4.385977843,0.000553,,92.1049999,4.144753206,0.0003482,252.0276275,2.812499999,0.837299999,0.000800782,2.500013817,583.2175,6.980124999,,,0.027053417,0.001785,,,4.762416666,0.768725237,,5.338533332,3.819999999,252.0276275,252.0276275,20.80002949,,,1.0,0.819200569,1.92128071,0.477083333,1.42e-05,7.142899999,0.07143,,0.000530826,1.0,,1.921278149,0.0043,,81.61090909,0.67543,,,0.768725237,0.000714317,0.000657832
1973,,38.69226155,2.45e-08,,3.996271314,5e-11,,1.959219236,0.704113908,19.58,,80.02608333,38.9765,222.8891831,222.8891831,7.849815999,0.000979167,0.399630307,1.0,,,1.632683781,1.0,2e-05,2.65e-12,1.959220537,2.458579655,7.742038562,0.694114138,222.8891831,1.00009014,3.164833332,0.071641908,1.989415525,222.8891831,222.8891831,1.67e-12,222.8891831,23.57166667,222.8872943,24.51516667,6.646758332,0.836666666,,0.816341891,0.349950503,,2.672599999,179.9423333,1.959219236,6.049499999,1.0,3.962495412,24.99997699,0.397956243,,2.100600416,58.26008333,,2.098749999,3.821166666,0.794223825,4.452779674,6.049499999,1.0,222.8891831,0.408170945,,0.000116437,0.408170945,20.71609177,1.702404564,222.8891831,222.8891831,29.625225,1.959219236,6.049499999,1.0,2.106176211,5.1465,2.000000768,,5.000008446,48.966225,415.0,0.408170945,7.742038562,0.408170945,68.88604195,1950.844448,0.901341667,0.000419469,582.9958333,0.90909,0.328570868,271.7016667,,7.001191666,,244.9166667,0.704113908,1.959219236,398.3216667,0.296572316,600.0011604,2.610399999,1.0,0.300025999,1.959219236,6.402499999,0.693959098,,38.9765,,4.928754753,4.106920832,,44.57766667,3.985666666,0.012499952,,222.8891831,0.368796666,4.931055315,,,0.024515167,4.457766667,5.442265713,0.819262166,2.443329655,0.694114138,81.05022198,222.8891831,0.657894999,2.06e-09,2.795549999,5.765833332,10.50016667,0.704113908,0.736812126,0.350676166,9.99425,1.0,3.87e-08,6.756283332,,0.704113908,0.000335,24.51516667,126.0,81.05022198,3.99629355,0.001879417,,83.9219999,3.70658904,0.0003482,222.8891831,2.457366666,0.704113908,0.000816342,2.499997698,582.9958333,6.281499999,,,0.024515167,0.001785,,,4.367249999,0.693959098,,5.442283332,3.823249999,222.8891831,222.8891831,20.61958164,,,1.0,0.704113908,1.959220537,0.421595833,1.42e-05,7.021446666,0.0702145,,0.000857151,1.0,,1.959219236,0.0043,,72.0447138,0.6149525,,,0.693959098,0.000652397,0.000585715
1974,,38.37870898,2.54e-08,,3.959045156,5e-11,,2.053232409,0.696665869,18.6925,,78.75,38.9515,240.7046676,240.7046676,8.226002241,0.00097,0.394739999,1.0,,,1.710926784,1.0,2e-05,2.94e-12,2.053230911,2.436866666,8.101603227,0.679477004,240.7046676,0.978017526,2.979249999,0.592826261,1.961107089,240.7046676,240.7046676,1.67e-12,240.7046676,26.06166667,240.7026279,25.40816667,7.929999999,0.821999999,,0.838825881,0.364692711,,2.587749999,177.721,2.053232409,6.094899999,1.0,4.180749999,24.99997929,0.391303667,,2.071825068,57.6865,,2.069999999,3.773749999,0.805603828,4.809618473,6.094899999,1.0,240.7046676,0.42775644,,0.000114938,0.42775644,20.55627617,1.710926786,240.7046676,240.7046676,30.0003,2.053232409,6.094899999,1.0,2.226855293,5.031583333,2.0,,5.000004146,46.7524,415.0,0.42775644,8.101603227,0.42775644,67.64134225,1902.265334,0.999516667,0.000445153,650.3433333,0.90909,0.322091666,292.0825,,7.142859999,,,0.696665869,2.053232409,404.4725,0.293151416,600.0011604,2.327758332,23.71936402,0.296050999,2.053232409,6.650749999,0.679477004,,38.9515,,5.039764041,4.369766666,,48.14075,3.929999999,0.012499969,,240.7046676,0.385481666,4.862524473,,,0.025408167,4.533333333,5.703075073,0.841203416,2.407066666,0.679477004,87.52854883,240.7046676,0.630282046,2.06e-09,2.688383332,5.539708332,10.56,0.696665869,0.715402589,0.345399999,9.9,1.0,3.87e-08,6.787874999,,0.696665869,0.000332,25.40816667,126.0,87.52854883,3.947399999,0.002,,92.30175656,3.549999999,0.0003482,240.7046676,2.436866666,0.698085449,0.000855461,2.499997928,650.3433333,6.294999999,,,0.025408167,0.001785,,,4.439424999,0.679477004,,5.703091666,3.732916666,240.7046676,240.7046676,20.3751028,,,1.0,0.695845221,2.053230911,0.436508332,1.39e-05,7.134983332,0.0713595,,0.001182133,1.0,,2.053232409,0.0043,,77.80323232,0.60658,,,0.679477004,0.00064346,0.000583579
1975,,34.92963077,2.56e-08,,3.961284999,3.66e-10,,2.169795832,0.763871249,17.41675,,78.75,36.77891667,214.3129003,214.3129003,12.18618004,,0.395499999,1.0,,,1.808043705,1.0,2e-05,3.52e-12,2.018866598,2.371299999,8.375891946,0.739507701,214.3129003,1.017159263,2.581283332,4.910416667,1.859823389,214.3129003,214.3129003,1.67e-12,214.3129003,30.9275,214.3110843,25.54325,8.569999999,,,0.83333,0.368907243,,2.460291666,177.721,2.169795832,5.746149999,0.999999999,3.949408332,25.0,0.391303667,,2.071825068,57.40691667,,2.069999999,3.678666666,0.821883064,4.287799515,5.746149999,1.0,214.3129003,0.452041166,,0.000114938,0.452041166,20.67326493,1.808043707,214.3129003,214.3129003,32.051325,2.169795832,5.746149999,0.999999999,2.355384154,4.935166667,2.0,,4.999999999,43.97138333,415.0,0.452041166,8.375891946,0.452041166,67.65494553,1902.265334,1.53695,0.000633615,652.8491667,0.90909,0.319791666,296.7875,,7.343193332,,,0.763871249,2.169795832,484.0,0.290032332,725.0014022,2.301983332,46.43872805,0.296050999,2.169795832,7.007166666,0.739507755,,36.77891667,,5.126437354,4.052487499,,42.86241666,5.764833332,0.0125,,214.3129003,0.384783332,6.379399324,,,0.02555275,4.310425,6.026797335,0.863833499,2.393783333,0.739507755,77.93158872,214.3129003,0.615501553,2.06e-09,2.528991666,5.226941666,11.00283333,0.763871249,0.832307219,0.345399999,9.9,1.0,4.04e-08,7.247899999,,0.763893332,0.000332,25.55275,126.0,77.93158872,3.930716666,0.002,,92.27726655,3.517612499,0.0003482,214.3129003,2.371299999,0.763866667,0.000904022,2.5,652.8491667,6.294999999,,,0.02554325,0.001785,,,4.152191666,0.739507755,,6.026799999,3.699999999,214.3129003,214.3129003,20.37926949,,,1.0,0.76390188,2.169797595,0.402266666,1.44e-05,7.366791666,0.07421925,,0.002235833,1.0,,2.169795832,0.0043,,69.27259259,0.632788583,,,0.739507755,0.00064323,0.000570764
1976,,34.92963077,2.94e-08,,3.953072499,1.4e-09,,2.614670833,0.818284082,17.93966667,,86.25,38.60516667,238.9504943,238.9504943,15.3991686,,0.395599166,1.0,,,2.225673132,1.0,2e-05,4.62e-12,2.0,2.470841666,8.960412728,0.869564999,238.9504943,0.986028304,2.499641666,13.05416667,1.941415351,238.9504943,238.9504943,2.64e-12,238.9504943,34.695,238.9484694,30.22908333,8.569999999,,,0.83333,0.410495692,,2.517999999,177.721,2.614670833,6.045024999,0.999999999,4.163824999,25.0,0.391303667,,2.071825068,66.90291667,,2.069999999,3.864416666,0.897715403,4.802878363,6.045024999,1.0,238.9504943,0.556509832,,0.000114938,0.556509832,21.38195694,2.225673135,238.9504943,238.9504943,36.51758333,2.614670833,6.045024999,0.999999999,2.549999999,4.90475,2.0,,4.999999999,41.57526667,415.0,0.556509832,8.960412728,0.556509832,70.23906986,1902.265334,1.821716666,0.000792557,832.335,0.90909,0.331983332,296.5525,,8.367144999,,,0.818284082,2.614670833,484.0,0.292387416,429.1672679,2.871591666,46.43872805,0.296050999,2.614670833,8.411999999,0.869565218,,38.60516667,,6.061448986,4.419312499,,47.78991666,8.364666666,0.01542585,,238.9504943,0.425135832,6.706749356,,,0.030229083,4.502225,6.681524999,0.913011416,2.541574999,0.869565218,86.89067067,238.9504943,0.626601004,2.06e-09,2.643941666,5.456516666,12.5,0.818284082,1.00488879,0.345399999,9.9,1.0,5.58e-08,7.440258332,,0.792807499,0.000332,30.22908333,126.0,86.89067067,3.963433332,0.002,,97.01234655,3.529999999,0.0003482,238.9504943,2.470841666,0.818283333,0.001112841,2.5,832.335,6.294999999,,,0.030229083,0.001785,,,4.355891666,0.869565218,,7.418883332,3.852666666,238.9504943,238.9504943,20.40010292,,,1.0,0.818316895,2.435786432,0.428774999,1.61e-05,8.376774999,0.082661667,,0.0033025,1.0,,2.614670833,0.0043,,77.23622896,0.795365499,,,0.869565218,0.000700984,0.000626077
1977,,34.92963077,2.99e-08,,3.903247499,4.08e-09,,2.7,0.901824999,16.52691667,,90.0,35.84275,245.6796866,245.6796866,15.3751,,0.395649999,1.0,,,2.0,1.0,2e-05,6.12e-12,2.0,2.439399999,8.738576171,0.841959666,245.6796866,1.063441611,2.403524999,21.53583333,1.857823382,245.6796866,245.6796866,2.86e-12,245.6796866,36.77416667,245.6776047,34.04649167,8.569999999,,,0.83333,0.408121577,,2.322183332,177.721,2.7,6.003191666,0.999999999,4.146758332,25.0,0.391303667,,2.071825068,75.96183333,,2.069999999,4.029416666,0.917440332,4.905173323,6.003191666,1.0,245.6796866,0.573271999,,0.000114938,0.573271999,21.14448267,2.293018881,245.6796866,245.6796866,36.83841667,2.7,6.003191666,0.999999999,2.549999999,4.662,2.0,,4.999999999,40.96075,415.0,0.573271999,8.738576171,0.573271999,70.63373188,1902.265334,1.9887,0.001044546,882.3883333,0.90909,0.329266666,268.51,,8.276560832,,,0.901824999,2.7,484.0,0.286565999,199.9999947,3.068958332,46.43872805,0.296050999,2.7,8.872833333,0.869565218,,35.84275,,5.57378531,4.503345832,,49.13574999,8.76675,0.022572867,,245.6796866,0.422309166,7.067599759,,,0.03040725,4.558708333,6.607308332,0.902928082,2.461283332,0.869565218,89.33763792,245.6796866,0.644701062,2.06e-09,2.454249999,5.323499999,12.5,0.901824999,1.030311651,0.345399999,9.9,1.0,8.42e-08,7.402824999,,0.791408332,0.000332,38.27695,126.0,89.33763792,3.959016666,0.002,,95.93509322,3.525064999,0.000348206,245.6796866,2.439399999,0.901816667,0.001146497,2.5,882.3883333,6.294999999,,,0.037558071,0.001785,,,4.481641666,0.869565218,,7.643383332,3.924999999,245.6796866,245.6796866,20.40010292,,,1.0,0.901861161,2.399999999,0.428949999,1.8e-05,8.289208333,0.08259,,0.004646667,1.0,,2.7,0.0043,,79.41131313,0.786077499,,,0.869565218,0.000789728,0.000629064
1978,,34.92963077,2.99e-08,,3.871210832,7.96e-09,,2.7,0.873659249,14.52166667,,90.0,31.49208333,225.6558602,225.6558602,15.01611667,,0.387453332,1.0,,,2.0,1.0,2e-05,7.82e-12,2.0,2.274024999,8.192840348,0.828156999,225.6558602,1.140659171,1.788024999,31.65583333,1.683589419,225.6558602,225.6558602,2.79e-12,225.6558602,39.095,225.653948,35.50075,8.569999999,,,0.83333,0.373512583,,2.008624999,177.721,2.7,5.514624999,0.999999999,3.965899999,25.0,0.391303667,,2.071825068,76.66783333,,2.069999999,4.117333333,0.846770749,4.513099999,5.514624999,1.0,225.6558602,0.521504582,,0.000176263,0.521504582,19.72354076,2.085745297,225.6558602,225.6558602,36.74541667,2.7,5.514624999,0.999999999,2.549999999,4.683666667,2.0,,4.999999999,37.91135,442.0454167,0.521504582,8.192840348,0.521504582,70.49203098,1902.265334,2.711108333,0.001743537,848.6633333,1.413258333,0.305624999,210.4416667,,7.729383332,,,0.873659249,2.7,484.0,0.275052749,333.3333244,2.955374999,46.43872805,0.296050999,2.7,15.61066667,0.869565218,,31.49208333,,5.029166666,4.166670832,,45.13099999,8.968749999,0.022767283,,225.6558602,0.385383332,6.798260431,,,0.03,4.61625,6.163274999,0.843745082,2.316041666,0.869565218,82.05628156,225.6558602,0.635271994,2.06e-09,2.163583333,5.242249999,12.1105,0.873659249,0.964424999,0.345399999,9.9,1.0,1.56e-07,7.365758333,,0.708924999,0.000581,43.93733333,126.0,82.05628156,3.876899999,0.001836025,,89.48790655,3.399561666,0.000377452,225.6558602,2.274024999,0.873658333,0.001047043,2.5,848.6633333,6.294999999,,,0.036154724,0.001785,,,4.518474999,0.869565218,,6.952466666,3.924999999,225.6558602,225.6558602,20.3361026,,,1.0,0.873694282,2.399999999,0.416170832,2.43e-05,7.712049999,0.077356667,,0.006023333,1.0,,2.7,0.0043,,72.9389899,0.736332832,,,0.869565218,0.000800667,0.000674824
1979,,33.84616432,2.99e-08,,3.815675832,1.32e-08,,2.7,0.894640916,13.3675,,90.0,29.31866667,212.7216443,212.7216443,15.551925,,0.381617499,1.0,,,2.0,1.0,2.04e-05,1.17e-11,2.0,2.174558333,8.125790946,0.815006666,212.7216443,1.171424496,1.662724999,37.24583333,1.554938954,212.7216443,212.7216443,5.76e-12,212.7216443,42.54833333,212.7198417,37.433,8.569999999,,,0.83333,0.354443864,,1.832883333,177.721,2.7,5.260958332,0.999999999,3.853266666,25.0,0.7000007,,2.071825068,67.125,,2.069999999,3.895333333,0.835743249,4.254416666,5.260958332,1.0,212.7216443,0.472181166,,0.000274852,0.472181166,19.10701332,1.8884158,212.7216443,212.7216443,37.03841667,2.7,5.260958332,0.999999999,2.549999999,5.002666666,2.0,,4.999999999,35.578,623.0555,0.472181166,8.125790946,0.488594874,70.49203098,1902.265334,3.525999999,0.002540637,830.8616667,1.764778333,0.300333332,219.14,,7.475309166,,,0.894640916,2.7,484.0,0.276366082,367.4999902,3.242749999,46.43872805,0.296050999,2.7,15.57183333,0.842022602,,29.31866667,,5.176666666,3.899134166,,42.54416666,7.488583332,0.022805383,,212.7216443,0.358469999,6.585761393,,,0.03,4.58925,6.308108332,0.816877916,2.188441666,0.842022602,77.35295294,212.7216443,0.604007374,2.79e-09,2.005991666,5.064066666,12.0,0.894640916,0.978502499,0.345399999,9.9,1.0,2.25e-07,7.377549999,,0.711757499,0.00332,48.92346667,126.0,77.35295294,3.773324999,0.0018,,86.69070655,3.360836666,0.000429167,212.7216443,2.174558333,0.865964322,0.001056973,2.5,830.8616667,6.294999999,,,0.035024584,0.001785,,,4.287083332,0.842022602,,6.332649999,3.924999999,212.7216443,212.7216443,20.41893635,,,1.0,0.89467679,2.399999999,0.406462499,3.11e-05,8.216624999,0.074828333,,0.007838333,1.0,,2.7,0.0043,,68.75824916,0.826158332,,,0.842022602,0.000793333,0.000680497
1980,,34.3694584,2.99e-08,,3.707364999,1.84e-08,,2.7,0.878244332,12.938,,90.0,29.24166667,211.2795554,211.2795554,15.45405833,,0.377000235,1.0,,,2.0,1.0,2.45e-05,2.28e-11,2.0,2.141208333,7.862944701,0.777224999,211.2795554,1.169226867,1.675708333,39.0,1.498386058,211.2795554,211.2795554,9.33e-12,211.2795554,47.27833333,211.277765,40.17491667,8.569999999,,,0.83333,0.353051687,,1.817666666,177.721,2.7,5.635941666,0.999999999,3.837449999,25.0,0.7000007,,2.071825068,71.70191667,,2.069999999,3.730083333,0.817964666,4.225574999,5.635941666,1.0,211.2795554,0.430294999,,0.000274852,0.430294999,18.96889304,1.72098284,211.2795554,211.2795554,42.61658333,2.7,5.635941666,0.999999999,2.549999999,4.976083333,2.0,,4.999999999,32.53228333,626.994,0.430294999,7.862944701,0.486645277,70.63184809,1902.265334,4.797641666,0.005124292,856.4475,1.781419999,0.297924999,226.7408333,,7.420187499,,,0.878244332,2.7,607.7166667,0.270297416,9.999999733,3.436108332,46.43872805,0.296050749,2.7,16.53441667,0.778833737,,29.24166667,,5.094999999,3.936645832,,42.25574999,7.549999999,0.022951008,,211.2795554,0.345426666,6.538142322,,,0.03240025,4.591408333,7.684291666,0.812095666,2.176883332,0.778833737,76.82855951,211.2795554,0.546780892,2.95e-09,1.988116666,4.939224999,12.0,0.878244332,1.026679999,0.345399999,9.9,1.0,2.89e-07,7.511433332,,0.670945832,0.004421667,50.06213333,126.0,76.82855951,3.656966666,0.0018,,86.06387989,3.326741666,0.0005,211.2795554,2.141208333,0.829827237,0.001049798,2.5,856.4475,6.294999999,,,0.034771399,0.001785,,,4.229574999,0.778833737,,6.391949999,3.924999999,211.2795554,211.2795554,20.47635331,,,1.0,0.878279549,2.399999999,0.404954166,7.6e-05,8.196591666,0.07417,,0.0090725,1.0,,2.7,0.0043,,68.29212121,0.919306666,,,0.778833737,0.000788667,0.000645291
1981,,38.56165852,2.99e-08,,3.670999999,4.4e-08,,2.7,0.870214582,15.92683333,,90.0,37.12925,271.7314526,271.7314526,17.98669167,,0.375999999,1.0,,,2.0,1.0,2.45e-05,4.03e-11,2.0,2.112691666,8.658522817,0.836738332,271.7314526,1.198903121,1.964241666,39.0,1.704541666,271.7314526,271.7314526,1.46e-11,271.7314526,54.48916667,271.7291499,48.69466667,21.76333333,,,0.83333,0.421430759,,2.259999999,177.721,2.7,7.123366666,0.999999999,4.315808332,25.0,0.7000007,,2.071825068,92.32183333,,2.069999999,4.315249999,0.854626582,5.434608333,7.123366666,1.0,271.7314526,0.497641332,,0.000274852,0.497641332,20.94811712,1.990170209,271.7314526,271.7314526,55.40841667,2.7,7.123366666,0.999999999,2.812499999,5.589333333,2.0,,4.999999999,34.31429167,631.7566667,0.497641332,8.658522817,0.621298067,78.34684538,1902.265334,7.224183332,0.011430575,1136.765,1.781419999,0.330433332,220.5358333,,9.047498333,,,0.870214582,2.7,681.0283333,0.278785332,21.66666609,4.313874999,46.43872805,0.296051749,2.7,19.24575,0.877578943,,37.12925,,5.751666666,5.172295832,,54.34608333,7.549999999,0.0245146,,271.7314526,0.386700832,7.220337266,,,0.0353495,4.829583333,8.936541666,0.895299082,2.304124999,0.877578943,98.81096178,271.7314526,0.617708175,2.95e-09,2.495199999,5.739508332,12.33633333,0.870214582,1.152794999,0.345399999,9.9,1.0,4.22e-07,7.899649999,,0.672967499,0.00511525,61.546375,126.0,98.81096178,3.639999999,0.0015,,87.16030504,3.382508333,0.000558858,271.7314526,2.112691666,0.870166288,0.001159098,2.5,1136.765,6.294999999,,,0.038399464,0.001785,,,5.063441666,0.877578943,,6.314924999,3.924999999,271.7314526,271.7314526,21.82044342,,,1.0,0.870249477,2.399999999,0.493804166,0.000111219,8.283508333,0.500523333,,0.010793333,1.0,,2.7,0.0043,,87.82592593,1.034084999,,,0.877578943,0.000869583,0.000690976
